45	2081	https://cognitivestudy.blob.core.windows.net/keyframes/2081_7yALO9CGg40_1095.jpg
46	2081	https://cognitivestudy.blob.core.windows.net/keyframes/2081_7yALO9CGg40_1263.jpg
47	2081	https://cognitivestudy.blob.core.windows.net/keyframes/2081_7yALO9CGg40_1296.jpg
48	2081	https://cognitivestudy.blob.core.windows.net/keyframes/2081_7yALO9CGg40_1274.jpg
49	170	https://cognitivestudy.blob.core.windows.net/keyframes/170_columbia sportswear_OutDry™ Rogue Reversible Jacket_303.jpg
50	170	https://cognitivestudy.blob.core.windows.net/keyframes/170_columbia sportswear_OutDry™ Rogue Reversible Jacket_314.jpg
51	170	https://cognitivestudy.blob.core.windows.net/keyframes/170_columbia sportswear_OutDry™ Rogue Reversible Jacket_325.jpg
52	170	https://cognitivestudy.blob.core.windows.net/keyframes/170_columbia sportswear_OutDry™ Rogue Reversible Jacket_336.jpg
53	938	https://cognitivestudy.blob.core.windows.net/keyframes/938_wkA88S9RzoI_392.jpg
54	938	https://cognitivestudy.blob.core.windows.net/keyframes/938_wkA88S9RzoI_403.jpg
55	938	https://cognitivestudy.blob.core.windows.net/keyframes/938_wkA88S9RzoI_414.jpg
56	938	https://cognitivestudy.blob.core.windows.net/keyframes/938_wkA88S9RzoI_425.jpg
57	420	https://cognitivestudy.blob.core.windows.net/keyframes/420_pepsi_STANDUP _30 _ PEPSI _ JOHN LEGUIZAMO_104.jpg
58	420	https://cognitivestudy.blob.core.windows.net/keyframes/420_pepsi_STANDUP _30 _ PEPSI _ JOHN LEGUIZAMO_115.jpg
59	420	https://cognitivestudy.blob.core.windows.net/keyframes/420_pepsi_STANDUP _30 _ PEPSI _ JOHN LEGUIZAMO_126.jpg
60	420	https://cognitivestudy.blob.core.windows.net/keyframes/420_pepsi_STANDUP _30 _ PEPSI _ JOHN LEGUIZAMO_180.jpg
61	1211	https://cognitivestudy.blob.core.windows.net/keyframes/1211_AJhTDzeMYkI_0.jpg
62	1211	https://cognitivestudy.blob.core.windows.net/keyframes/1211_AJhTDzeMYkI_11.jpg
63	1211	https://cognitivestudy.blob.core.windows.net/keyframes/1211_AJhTDzeMYkI_1177.jpg
64	1211	https://cognitivestudy.blob.core.windows.net/keyframes/1211_AJhTDzeMYkI_1188.jpg
65	1482	https://cognitivestudy.blob.core.windows.net/keyframes/1482_zB7TkMTg_Xs_1198.jpg
66	1482	https://cognitivestudy.blob.core.windows.net/keyframes/1482_zB7TkMTg_Xs_1209.jpg
67	1482	https://cognitivestudy.blob.core.windows.net/keyframes/1482_zB7TkMTg_Xs_1067.jpg
68	1482	https://cognitivestudy.blob.core.windows.net/keyframes/1482_zB7TkMTg_Xs_1078.jpg
69	1954	https://cognitivestudy.blob.core.windows.net/keyframes/1954_Xo-6ugVTavs_421.jpg
70	1954	https://cognitivestudy.blob.core.windows.net/keyframes/1954_Xo-6ugVTavs_473.jpg
71	1954	https://cognitivestudy.blob.core.windows.net/keyframes/1954_Xo-6ugVTavs_283.jpg
72	1954	https://cognitivestudy.blob.core.windows.net/keyframes/1954_Xo-6ugVTavs_294.jpg
73	825	https://cognitivestudy.blob.core.windows.net/keyframes/825_81XakVhopOs_377.jpg
74	825	https://cognitivestudy.blob.core.windows.net/keyframes/825_81XakVhopOs_388.jpg
75	825	https://cognitivestudy.blob.core.windows.net/keyframes/825_81XakVhopOs_399.jpg
76	825	https://cognitivestudy.blob.core.windows.net/keyframes/825_81XakVhopOs_410.jpg
77	297	https://cognitivestudy.blob.core.windows.net/keyframes/297_cadillac_2020 Cadillac CT5  Seasons Best Sales Event Refinement  Cadillac_268.jpg
78	297	https://cognitivestudy.blob.core.windows.net/keyframes/297_cadillac_2020 Cadillac CT5  Seasons Best Sales Event Refinement  Cadillac_279.jpg
79	297	https://cognitivestudy.blob.core.windows.net/keyframes/297_cadillac_2020 Cadillac CT5  Seasons Best Sales Event Refinement  Cadillac_290.jpg
80	297	https://cognitivestudy.blob.core.windows.net/keyframes/297_cadillac_2020 Cadillac CT5  Seasons Best Sales Event Refinement  Cadillac_301.jpg
81	1100	https://cognitivestudy.blob.core.windows.net/keyframes/1100_Pitryqp9_dQ_624.jpg
82	1100	https://cognitivestudy.blob.core.windows.net/keyframes/1100_Pitryqp9_dQ_0.jpg
83	1100	https://cognitivestudy.blob.core.windows.net/keyframes/1100_Pitryqp9_dQ_11.jpg
84	1100	https://cognitivestudy.blob.core.windows.net/keyframes/1100_Pitryqp9_dQ_238.jpg
85	550	https://cognitivestudy.blob.core.windows.net/keyframes/550_skechers_Skechers Slip-ins™ for Kids_341.jpg
86	550	https://cognitivestudy.blob.core.windows.net/keyframes/550_skechers_Skechers Slip-ins™ for Kids_352.jpg
87	550	https://cognitivestudy.blob.core.windows.net/keyframes/550_skechers_Skechers Slip-ins™ for Kids_363.jpg
88	550	https://cognitivestudy.blob.core.windows.net/keyframes/550_skechers_Skechers Slip-ins™ for Kids_374.jpg
89	1591	https://cognitivestudy.blob.core.windows.net/keyframes/1591_krHgIXtmAaw_0.jpg
90	1591	https://cognitivestudy.blob.core.windows.net/keyframes/1591_krHgIXtmAaw_11.jpg
91	1591	https://cognitivestudy.blob.core.windows.net/keyframes/1591_krHgIXtmAaw_533.jpg
92	1591	https://cognitivestudy.blob.core.windows.net/keyframes/1591_krHgIXtmAaw_689.jpg
93	1360	https://cognitivestudy.blob.core.windows.net/keyframes/1360_HMGzH3rDaH4_233.jpg
94	1360	https://cognitivestudy.blob.core.windows.net/keyframes/1360_HMGzH3rDaH4_244.jpg
95	1360	https://cognitivestudy.blob.core.windows.net/keyframes/1360_HMGzH3rDaH4_255.jpg
96	1360	https://cognitivestudy.blob.core.windows.net/keyframes/1360_HMGzH3rDaH4_464.jpg
97	1826	https://cognitivestudy.blob.core.windows.net/keyframes/1826_1QWZ6_bfJFs_0.jpg
98	1826	https://cognitivestudy.blob.core.windows.net/keyframes/1826_1QWZ6_bfJFs_1009.jpg
99	1826	https://cognitivestudy.blob.core.windows.net/keyframes/1826_1QWZ6_bfJFs_1020.jpg
100	1826	https://cognitivestudy.blob.core.windows.net/keyframes/1826_1QWZ6_bfJFs_1031.jpg
101	2333	https://cognitivestudy.blob.core.windows.net/keyframes/2333_Tt7briHwfVA_184.jpg
102	2333	https://cognitivestudy.blob.core.windows.net/keyframes/2333_Tt7briHwfVA_195.jpg
103	2333	https://cognitivestudy.blob.core.windows.net/keyframes/2333_Tt7briHwfVA_206.jpg
104	2333	https://cognitivestudy.blob.core.windows.net/keyframes/2333_Tt7briHwfVA_217.jpg
105	1710	https://cognitivestudy.blob.core.windows.net/keyframes/1710_3idybVcweag_1661.jpg
106	1710	https://cognitivestudy.blob.core.windows.net/keyframes/1710_3idybVcweag_1450.jpg
107	1710	https://cognitivestudy.blob.core.windows.net/keyframes/1710_3idybVcweag_1650.jpg
108	1710	https://cognitivestudy.blob.core.windows.net/keyframes/1710_3idybVcweag_1439.jpg
109	939	https://cognitivestudy.blob.core.windows.net/keyframes/939_D4vPfSPGy0k_1224.jpg
110	939	https://cognitivestudy.blob.core.windows.net/keyframes/939_D4vPfSPGy0k_1235.jpg
111	939	https://cognitivestudy.blob.core.windows.net/keyframes/939_D4vPfSPGy0k_1246.jpg
112	939	https://cognitivestudy.blob.core.windows.net/keyframes/939_D4vPfSPGy0k_1257.jpg
113	1213	https://cognitivestudy.blob.core.windows.net/keyframes/1213_zV6w--7xgn0_848.jpg
114	1213	https://cognitivestudy.blob.core.windows.net/keyframes/1213_zV6w--7xgn0_196.jpg
115	1213	https://cognitivestudy.blob.core.windows.net/keyframes/1213_zV6w--7xgn0_207.jpg
116	1213	https://cognitivestudy.blob.core.windows.net/keyframes/1213_zV6w--7xgn0_454.jpg
117	2083	https://cognitivestudy.blob.core.windows.net/keyframes/2083_rlQufD1sUPU_11.jpg
118	2083	https://cognitivestudy.blob.core.windows.net/keyframes/2083_rlQufD1sUPU_0.jpg
119	2083	https://cognitivestudy.blob.core.windows.net/keyframes/2083_rlQufD1sUPU_191.jpg
120	2083	https://cognitivestudy.blob.core.windows.net/keyframes/2083_rlQufD1sUPU_514.jpg
121	2205	https://cognitivestudy.blob.core.windows.net/keyframes/2205_4e8NCJaN69A_615.jpg
122	2205	https://cognitivestudy.blob.core.windows.net/keyframes/2205_4e8NCJaN69A_0.jpg
123	2205	https://cognitivestudy.blob.core.windows.net/keyframes/2205_4e8NCJaN69A_11.jpg
124	2205	https://cognitivestudy.blob.core.windows.net/keyframes/2205_4e8NCJaN69A_360.jpg
125	826	https://cognitivestudy.blob.core.windows.net/keyframes/826_2zF3gF36o10_1000.jpg
126	826	https://cognitivestudy.blob.core.windows.net/keyframes/826_2zF3gF36o10_1056.jpg
127	826	https://cognitivestudy.blob.core.windows.net/keyframes/826_2zF3gF36o10_1134.jpg
128	826	https://cognitivestudy.blob.core.windows.net/keyframes/826_2zF3gF36o10_1145.jpg
129	2543	https://cognitivestudy.blob.core.windows.net/keyframes/2543_A5ucQpqiLLU_0.jpg
130	2543	https://cognitivestudy.blob.core.windows.net/keyframes/2543_A5ucQpqiLLU_100.jpg
131	2543	https://cognitivestudy.blob.core.windows.net/keyframes/2543_A5ucQpqiLLU_111.jpg
132	2543	https://cognitivestudy.blob.core.windows.net/keyframes/2543_A5ucQpqiLLU_1156.jpg
133	1483	https://cognitivestudy.blob.core.windows.net/keyframes/1483_WCIEmrN8ot4_1230.jpg
134	1483	https://cognitivestudy.blob.core.windows.net/keyframes/1483_WCIEmrN8ot4_0.jpg
135	1483	https://cognitivestudy.blob.core.windows.net/keyframes/1483_WCIEmrN8ot4_11.jpg
136	1483	https://cognitivestudy.blob.core.windows.net/keyframes/1483_WCIEmrN8ot4_1241.jpg
137	2456	https://cognitivestudy.blob.core.windows.net/keyframes/2456_8psT7Tm35xM_27.jpg
138	2456	https://cognitivestudy.blob.core.windows.net/keyframes/2456_8psT7Tm35xM_300.jpg
139	2456	https://cognitivestudy.blob.core.windows.net/keyframes/2456_8psT7Tm35xM_311.jpg
140	2456	https://cognitivestudy.blob.core.windows.net/keyframes/2456_8psT7Tm35xM_322.jpg
141	421	https://cognitivestudy.blob.core.windows.net/keyframes/421_louis vuitton_Louis Vuitton's New Tambour Horizon Connected Watch _ LOUIS VUITTON_608.jpg
142	421	https://cognitivestudy.blob.core.windows.net/keyframes/421_louis vuitton_Louis Vuitton's New Tambour Horizon Connected Watch _ LOUIS VUITTON_330.jpg
143	421	https://cognitivestudy.blob.core.windows.net/keyframes/421_louis vuitton_Louis Vuitton's New Tambour Horizon Connected Watch _ LOUIS VUITTON_619.jpg
144	421	https://cognitivestudy.blob.core.windows.net/keyframes/421_louis vuitton_Louis Vuitton's New Tambour Horizon Connected Watch _ LOUIS VUITTON_630.jpg
145	1827	https://cognitivestudy.blob.core.windows.net/keyframes/1827_GsDNHSihiO8_514.jpg
146	1827	https://cognitivestudy.blob.core.windows.net/keyframes/1827_GsDNHSihiO8_525.jpg
147	1827	https://cognitivestudy.blob.core.windows.net/keyframes/1827_GsDNHSihiO8_536.jpg
148	1827	https://cognitivestudy.blob.core.windows.net/keyframes/1827_GsDNHSihiO8_804.jpg
149	1955	https://cognitivestudy.blob.core.windows.net/keyframes/1955_kQr6FQA9slY_210.jpg
150	1955	https://cognitivestudy.blob.core.windows.net/keyframes/1955_kQr6FQA9slY_221.jpg
151	1955	https://cognitivestudy.blob.core.windows.net/keyframes/1955_kQr6FQA9slY_280.jpg
152	1955	https://cognitivestudy.blob.core.windows.net/keyframes/1955_kQr6FQA9slY_291.jpg
153	298	https://cognitivestudy.blob.core.windows.net/keyframes/298_neiman marcus_It's Your Moment (1)_527.jpg
154	298	https://cognitivestudy.blob.core.windows.net/keyframes/298_neiman marcus_It's Your Moment (1)_696.jpg
155	298	https://cognitivestudy.blob.core.windows.net/keyframes/298_neiman marcus_It's Your Moment (1)_538.jpg
156	298	https://cognitivestudy.blob.core.windows.net/keyframes/298_neiman marcus_It's Your Moment (1)_707.jpg
157	1361	https://cognitivestudy.blob.core.windows.net/keyframes/1361_otNsTOJ92yg_0.jpg
158	1361	https://cognitivestudy.blob.core.windows.net/keyframes/1361_otNsTOJ92yg_11.jpg
159	1361	https://cognitivestudy.blob.core.windows.net/keyframes/1361_otNsTOJ92yg_157.jpg
160	1361	https://cognitivestudy.blob.core.windows.net/keyframes/1361_otNsTOJ92yg_528.jpg
161	1592	https://cognitivestudy.blob.core.windows.net/keyframes/1592_zfc8rj6Q7ik_244.jpg
162	1592	https://cognitivestudy.blob.core.windows.net/keyframes/1592_zfc8rj6Q7ik_255.jpg
163	1592	https://cognitivestudy.blob.core.windows.net/keyframes/1592_zfc8rj6Q7ik_266.jpg
164	1592	https://cognitivestudy.blob.core.windows.net/keyframes/1592_zfc8rj6Q7ik_322.jpg
165	2334	https://cognitivestudy.blob.core.windows.net/keyframes/2334_aHJR22s6haE_612.jpg
166	2334	https://cognitivestudy.blob.core.windows.net/keyframes/2334_aHJR22s6haE_623.jpg
167	2334	https://cognitivestudy.blob.core.windows.net/keyframes/2334_aHJR22s6haE_634.jpg
168	2334	https://cognitivestudy.blob.core.windows.net/keyframes/2334_aHJR22s6haE_645.jpg
169	1101	https://cognitivestudy.blob.core.windows.net/keyframes/1101_ERQ9wN8uXWw_213.jpg
170	1101	https://cognitivestudy.blob.core.windows.net/keyframes/1101_ERQ9wN8uXWw_224.jpg
171	1101	https://cognitivestudy.blob.core.windows.net/keyframes/1101_ERQ9wN8uXWw_284.jpg
172	1101	https://cognitivestudy.blob.core.windows.net/keyframes/1101_ERQ9wN8uXWw_295.jpg
173	551	https://cognitivestudy.blob.core.windows.net/keyframes/551_walmart_10¢ Goes a Long Way_267.jpg
174	551	https://cognitivestudy.blob.core.windows.net/keyframes/551_walmart_10¢ Goes a Long Way_278.jpg
175	551	https://cognitivestudy.blob.core.windows.net/keyframes/551_walmart_10¢ Goes a Long Way_289.jpg
176	551	https://cognitivestudy.blob.core.windows.net/keyframes/551_walmart_10¢ Goes a Long Way_300.jpg
177	2206	https://cognitivestudy.blob.core.windows.net/keyframes/2206_k3PfHdVmxyA_136.jpg
178	2206	https://cognitivestudy.blob.core.windows.net/keyframes/2206_k3PfHdVmxyA_209.jpg
179	2206	https://cognitivestudy.blob.core.windows.net/keyframes/2206_k3PfHdVmxyA_366.jpg
180	2206	https://cognitivestudy.blob.core.windows.net/keyframes/2206_k3PfHdVmxyA_220.jpg
181	1214	https://cognitivestudy.blob.core.windows.net/keyframes/1214_4g9Z7eM5u1c_0.jpg
182	1214	https://cognitivestudy.blob.core.windows.net/keyframes/1214_4g9Z7eM5u1c_579.jpg
183	1214	https://cognitivestudy.blob.core.windows.net/keyframes/1214_4g9Z7eM5u1c_100.jpg
184	1214	https://cognitivestudy.blob.core.windows.net/keyframes/1214_4g9Z7eM5u1c_202.jpg
185	827	https://cognitivestudy.blob.core.windows.net/keyframes/827_j9QMj5ZyvT0_1527.jpg
186	827	https://cognitivestudy.blob.core.windows.net/keyframes/827_j9QMj5ZyvT0_1538.jpg
187	827	https://cognitivestudy.blob.core.windows.net/keyframes/827_j9QMj5ZyvT0_1549.jpg
188	827	https://cognitivestudy.blob.core.windows.net/keyframes/827_j9QMj5ZyvT0_1560.jpg
189	1485	https://cognitivestudy.blob.core.windows.net/keyframes/1485_Ss9ov9m0J2E_0.jpg
190	1485	https://cognitivestudy.blob.core.windows.net/keyframes/1485_Ss9ov9m0J2E_1009.jpg
191	1485	https://cognitivestudy.blob.core.windows.net/keyframes/1485_Ss9ov9m0J2E_1020.jpg
192	1485	https://cognitivestudy.blob.core.windows.net/keyframes/1485_Ss9ov9m0J2E_1031.jpg
193	2085	https://cognitivestudy.blob.core.windows.net/keyframes/2085_WRMs2qMb1-s_255.jpg
194	2085	https://cognitivestudy.blob.core.windows.net/keyframes/2085_WRMs2qMb1-s_266.jpg
195	2085	https://cognitivestudy.blob.core.windows.net/keyframes/2085_WRMs2qMb1-s_277.jpg
196	2085	https://cognitivestudy.blob.core.windows.net/keyframes/2085_WRMs2qMb1-s_321.jpg
197	1711	https://cognitivestudy.blob.core.windows.net/keyframes/1711_1vqFSCeQOgM_546.jpg
198	1711	https://cognitivestudy.blob.core.windows.net/keyframes/1711_1vqFSCeQOgM_557.jpg
199	1711	https://cognitivestudy.blob.core.windows.net/keyframes/1711_1vqFSCeQOgM_268.jpg
200	1711	https://cognitivestudy.blob.core.windows.net/keyframes/1711_1vqFSCeQOgM_279.jpg
201	2546	https://cognitivestudy.blob.core.windows.net/keyframes/2546_xisIXjVpdjg_244.jpg
202	2546	https://cognitivestudy.blob.core.windows.net/keyframes/2546_xisIXjVpdjg_772.jpg
203	2546	https://cognitivestudy.blob.core.windows.net/keyframes/2546_xisIXjVpdjg_432.jpg
204	2546	https://cognitivestudy.blob.core.windows.net/keyframes/2546_xisIXjVpdjg_443.jpg
205	2459	https://cognitivestudy.blob.core.windows.net/keyframes/2459_bqq7MgMZ8B4_0.jpg
206	2459	https://cognitivestudy.blob.core.windows.net/keyframes/2459_bqq7MgMZ8B4_11.jpg
207	2459	https://cognitivestudy.blob.core.windows.net/keyframes/2459_bqq7MgMZ8B4_247.jpg
208	2459	https://cognitivestudy.blob.core.windows.net/keyframes/2459_bqq7MgMZ8B4_258.jpg
209	93	https://cognitivestudy.blob.core.windows.net/keyframes/93_mercedes benz_The new E-Class Coupé – Teaser – Mercedes-Benz original_269.jpg
210	93	https://cognitivestudy.blob.core.windows.net/keyframes/93_mercedes benz_The new E-Class Coupé – Teaser – Mercedes-Benz original_280.jpg
211	93	https://cognitivestudy.blob.core.windows.net/keyframes/93_mercedes benz_The new E-Class Coupé – Teaser – Mercedes-Benz original_203.jpg
212	93	https://cognitivestudy.blob.core.windows.net/keyframes/93_mercedes benz_The new E-Class Coupé – Teaser – Mercedes-Benz original_214.jpg
213	1956	https://cognitivestudy.blob.core.windows.net/keyframes/1956_NXpHe2WjwUE_294.jpg
214	1956	https://cognitivestudy.blob.core.windows.net/keyframes/1956_NXpHe2WjwUE_272.jpg
215	1956	https://cognitivestudy.blob.core.windows.net/keyframes/1956_NXpHe2WjwUE_283.jpg
216	1956	https://cognitivestudy.blob.core.windows.net/keyframes/1956_NXpHe2WjwUE_261.jpg
217	1486	https://cognitivestudy.blob.core.windows.net/keyframes/1486_lpXfQDK_uuw_147.jpg
218	1486	https://cognitivestudy.blob.core.windows.net/keyframes/1486_lpXfQDK_uuw_158.jpg
219	1486	https://cognitivestudy.blob.core.windows.net/keyframes/1486_lpXfQDK_uuw_169.jpg
220	1486	https://cognitivestudy.blob.core.windows.net/keyframes/1486_lpXfQDK_uuw_180.jpg
221	424	https://cognitivestudy.blob.core.windows.net/keyframes/424_gatorade_videoplayback (3)_501.jpg
222	424	https://cognitivestudy.blob.core.windows.net/keyframes/424_gatorade_videoplayback (3)_512.jpg
223	424	https://cognitivestudy.blob.core.windows.net/keyframes/424_gatorade_videoplayback (3)_523.jpg
224	424	https://cognitivestudy.blob.core.windows.net/keyframes/424_gatorade_videoplayback (3)_534.jpg
225	1828	https://cognitivestudy.blob.core.windows.net/keyframes/1828_PRb10IJRBxY_275.jpg
226	1828	https://cognitivestudy.blob.core.windows.net/keyframes/1828_PRb10IJRBxY_286.jpg
227	1828	https://cognitivestudy.blob.core.windows.net/keyframes/1828_PRb10IJRBxY_297.jpg
228	1828	https://cognitivestudy.blob.core.windows.net/keyframes/1828_PRb10IJRBxY_308.jpg
229	1362	https://cognitivestudy.blob.core.windows.net/keyframes/1362_UcEekllHCNY_660.jpg
230	1362	https://cognitivestudy.blob.core.windows.net/keyframes/1362_UcEekllHCNY_649.jpg
231	1362	https://cognitivestudy.blob.core.windows.net/keyframes/1362_UcEekllHCNY_423.jpg
232	1362	https://cognitivestudy.blob.core.windows.net/keyframes/1362_UcEekllHCNY_434.jpg
233	299	https://cognitivestudy.blob.core.windows.net/keyframes/299_oakley_OAKLEY CUSTOM  - YOUR WORLD. YOUR STYLE._592.jpg
234	299	https://cognitivestudy.blob.core.windows.net/keyframes/299_oakley_OAKLEY CUSTOM  - YOUR WORLD. YOUR STYLE._603.jpg
235	299	https://cognitivestudy.blob.core.windows.net/keyframes/299_oakley_OAKLEY CUSTOM  - YOUR WORLD. YOUR STYLE._614.jpg
236	299	https://cognitivestudy.blob.core.windows.net/keyframes/299_oakley_OAKLEY CUSTOM  - YOUR WORLD. YOUR STYLE._625.jpg
237	1215	https://cognitivestudy.blob.core.windows.net/keyframes/1215_9FuO22Eo0OY_142.jpg
238	1215	https://cognitivestudy.blob.core.windows.net/keyframes/1215_9FuO22Eo0OY_720.jpg
239	1215	https://cognitivestudy.blob.core.windows.net/keyframes/1215_9FuO22Eo0OY_431.jpg
240	1215	https://cognitivestudy.blob.core.windows.net/keyframes/1215_9FuO22Eo0OY_563.jpg
241	55	https://cognitivestudy.blob.core.windows.net/keyframes/55_southwest airlines_Southwest Airlines Wanna Get Away Commercial I Am Fenwick_100.jpg
242	55	https://cognitivestudy.blob.core.windows.net/keyframes/55_southwest airlines_Southwest Airlines Wanna Get Away Commercial I Am Fenwick_579.jpg
243	55	https://cognitivestudy.blob.core.windows.net/keyframes/55_southwest airlines_Southwest Airlines Wanna Get Away Commercial I Am Fenwick_681.jpg
244	55	https://cognitivestudy.blob.core.windows.net/keyframes/55_southwest airlines_Southwest Airlines Wanna Get Away Commercial I Am Fenwick_692.jpg
245	2337	https://cognitivestudy.blob.core.windows.net/keyframes/2337_a61tBh2qxXQ_251.jpg
246	2337	https://cognitivestudy.blob.core.windows.net/keyframes/2337_a61tBh2qxXQ_262.jpg
247	2337	https://cognitivestudy.blob.core.windows.net/keyframes/2337_a61tBh2qxXQ_273.jpg
248	2337	https://cognitivestudy.blob.core.windows.net/keyframes/2337_a61tBh2qxXQ_383.jpg
249	1102	https://cognitivestudy.blob.core.windows.net/keyframes/1102__W1FaSn23jM_194.jpg
250	1102	https://cognitivestudy.blob.core.windows.net/keyframes/1102__W1FaSn23jM_205.jpg
251	1102	https://cognitivestudy.blob.core.windows.net/keyframes/1102__W1FaSn23jM_216.jpg
252	1102	https://cognitivestudy.blob.core.windows.net/keyframes/1102__W1FaSn23jM_624.jpg
253	2207	https://cognitivestudy.blob.core.windows.net/keyframes/2207_rmalnTKaXa8_302.jpg
254	2207	https://cognitivestudy.blob.core.windows.net/keyframes/2207_rmalnTKaXa8_280.jpg
255	2207	https://cognitivestudy.blob.core.windows.net/keyframes/2207_rmalnTKaXa8_291.jpg
256	2207	https://cognitivestudy.blob.core.windows.net/keyframes/2207_rmalnTKaXa8_0.jpg
257	1593	https://cognitivestudy.blob.core.windows.net/keyframes/1593_ZFZEFvRNaSA_415.jpg
258	1593	https://cognitivestudy.blob.core.windows.net/keyframes/1593_ZFZEFvRNaSA_393.jpg
