1	1	https://cognitivestudy.blob.core.windows.net/keyframes/1_redbull_Red Bull_ Whale_357.jpg
2	1	https://cognitivestudy.blob.core.windows.net/keyframes/1_frame_0.jpg
3	2	https://cognitivestudy.blob.core.windows.net/keyframes/2_frame_1.jpg
4	2	https://cognitivestudy.blob.core.windows.net/keyframes/2_frame_0.jpg
5	3	https://cognitivestudy.blob.core.windows.net/keyframes/3_frame_0.jpg
6	3	https://cognitivestudy.blob.core.windows.net/keyframes/3_frame_1.jpg
7	4	https://cognitivestudy.blob.core.windows.net/keyframes/4_frame_1.jpg
8	4	https://cognitivestudy.blob.core.windows.net/keyframes/4_frame_0.jpg
9	5	https://cognitivestudy.blob.core.windows.net/keyframes/5_frame_1.jpg
10	5	https://cognitivestudy.blob.core.windows.net/keyframes/5_frame_0.jpg
11	6	https://cognitivestudy.blob.core.windows.net/keyframes/6_frame_0.jpg
12	6	https://cognitivestudy.blob.core.windows.net/keyframes/6_redbull_Superhero_268.jpg
13	7	https://cognitivestudy.blob.core.windows.net/keyframes/7_frame_0.jpg
14	7	https://cognitivestudy.blob.core.windows.net/keyframes/7_frame_1.jpg
15	8	https://cognitivestudy.blob.core.windows.net/keyframes/8_frame_0.jpg
16	8	https://cognitivestudy.blob.core.windows.net/keyframes/8_frame_1.jpg
17	9	https://cognitivestudy.blob.core.windows.net/keyframes/9_frame_0.jpg
18	9	https://cognitivestudy.blob.core.windows.net/keyframes/9_frame_1.jpg
19	11	https://cognitivestudy.blob.core.windows.net/keyframes/11_frame_0.jpg
20	11	https://cognitivestudy.blob.core.windows.net/keyframes/11_frame_1.jpg
21	12	https://cognitivestudy.blob.core.windows.net/keyframes/12_frame_1.jpg
22	12	https://cognitivestudy.blob.core.windows.net/keyframes/12_frame_0.jpg
23	13	https://cognitivestudy.blob.core.windows.net/keyframes/13_frame_1.jpg
24	13	https://cognitivestudy.blob.core.windows.net/keyframes/13_frame_0.jpg
25	14	https://cognitivestudy.blob.core.windows.net/keyframes/14_frame_1.jpg
26	14	https://cognitivestudy.blob.core.windows.net/keyframes/14_frame_0.jpg
27	15	https://cognitivestudy.blob.core.windows.net/keyframes/15_frame_0.jpg
28	15	https://cognitivestudy.blob.core.windows.net/keyframes/15_frame_1.jpg
29	16	https://cognitivestudy.blob.core.windows.net/keyframes/16_frame_1.jpg
30	16	https://cognitivestudy.blob.core.windows.net/keyframes/16_frame_0.jpg
31	17	https://cognitivestudy.blob.core.windows.net/keyframes/17_frame_0.jpg
32	17	https://cognitivestudy.blob.core.windows.net/keyframes/17_frame_1.jpg
33	18	https://cognitivestudy.blob.core.windows.net/keyframes/18_frame_1.jpg
34	18	https://cognitivestudy.blob.core.windows.net/keyframes/18_frame_0.jpg
35	19	https://cognitivestudy.blob.core.windows.net/keyframes/19_frame_1.jpg
36	19	https://cognitivestudy.blob.core.windows.net/keyframes/19_frame_0.jpg
37	20	https://cognitivestudy.blob.core.windows.net/keyframes/20_frame_0.jpg
38	20	https://cognitivestudy.blob.core.windows.net/keyframes/20_frame_1.jpg
39	21	https://cognitivestudy.blob.core.windows.net/keyframes/21_burberry_My Burberry Fragrances_140.jpg
40	21	https://cognitivestudy.blob.core.windows.net/keyframes/21_frame_0.jpg
41	22	https://cognitivestudy.blob.core.windows.net/keyframes/22_frame_0.jpg
42	22	https://cognitivestudy.blob.core.windows.net/keyframes/22_frame_1.jpg
43	23	https://cognitivestudy.blob.core.windows.net/keyframes/23_frame_1.jpg
44	23	https://cognitivestudy.blob.core.windows.net/keyframes/23_frame_0.jpg
45	24	https://cognitivestudy.blob.core.windows.net/keyframes/24_frame_1.jpg
46	24	https://cognitivestudy.blob.core.windows.net/keyframes/24_frame_0.jpg
47	26	https://cognitivestudy.blob.core.windows.net/keyframes/26_frame_1.jpg
48	26	https://cognitivestudy.blob.core.windows.net/keyframes/26_frame_0.jpg
49	27	https://cognitivestudy.blob.core.windows.net/keyframes/27_burts bees_Burt's Bees Pop of Color_3.jpeg
50	27	https://cognitivestudy.blob.core.windows.net/keyframes/27_frame_0.jpg
51	28	https://cognitivestudy.blob.core.windows.net/keyframes/28_frame_0.jpg
52	28	https://cognitivestudy.blob.core.windows.net/keyframes/28_frame_1.jpg
53	29	https://cognitivestudy.blob.core.windows.net/keyframes/29_frame_0.jpg
54	29	https://cognitivestudy.blob.core.windows.net/keyframes/29_frame_1.jpg
55	30	https://cognitivestudy.blob.core.windows.net/keyframes/30_frame_1.jpg
56	30	https://cognitivestudy.blob.core.windows.net/keyframes/30_frame_0.jpg
57	31	https://cognitivestudy.blob.core.windows.net/keyframes/31_frame_1.jpg
58	31	https://cognitivestudy.blob.core.windows.net/keyframes/31_frame_0.jpg
59	32	https://cognitivestudy.blob.core.windows.net/keyframes/32_frame_0.jpg
60	32	https://cognitivestudy.blob.core.windows.net/keyframes/32_frame_1.jpg
61	33	https://cognitivestudy.blob.core.windows.net/keyframes/33_frame_1.jpg
62	33	https://cognitivestudy.blob.core.windows.net/keyframes/33_frame_0.jpg
63	34	https://cognitivestudy.blob.core.windows.net/keyframes/34_frame_1.jpg
64	34	https://cognitivestudy.blob.core.windows.net/keyframes/34_frame_0.jpg
65	36	https://cognitivestudy.blob.core.windows.net/keyframes/36_redbull_Table_2.jpeg
66	36	https://cognitivestudy.blob.core.windows.net/keyframes/36_frame_0.jpg
67	37	https://cognitivestudy.blob.core.windows.net/keyframes/37_frame_0.jpg
68	37	https://cognitivestudy.blob.core.windows.net/keyframes/37_frame_1.jpg
69	38	https://cognitivestudy.blob.core.windows.net/keyframes/38_frame_0.jpg
70	38	https://cognitivestudy.blob.core.windows.net/keyframes/38_frame_1.jpg
71	40	https://cognitivestudy.blob.core.windows.net/keyframes/40_frame_1.jpg
72	40	https://cognitivestudy.blob.core.windows.net/keyframes/40_frame_0.jpg
73	41	https://cognitivestudy.blob.core.windows.net/keyframes/41_frame_0.jpg
74	41	https://cognitivestudy.blob.core.windows.net/keyframes/41_frame_1.jpg
75	42	https://cognitivestudy.blob.core.windows.net/keyframes/42_frame_0.jpg
76	42	https://cognitivestudy.blob.core.windows.net/keyframes/42_frame_1.jpg
77	43	https://cognitivestudy.blob.core.windows.net/keyframes/43_frame_0.jpg
78	43	https://cognitivestudy.blob.core.windows.net/keyframes/43_frame_1.jpg
79	44	https://cognitivestudy.blob.core.windows.net/keyframes/44_frame_1.jpg
80	44	https://cognitivestudy.blob.core.windows.net/keyframes/44_frame_0.jpg
81	45	https://cognitivestudy.blob.core.windows.net/keyframes/45_frame_1.jpg
82	45	https://cognitivestudy.blob.core.windows.net/keyframes/45_frame_0.jpg
83	46	https://cognitivestudy.blob.core.windows.net/keyframes/46_frame_1.jpg
84	46	https://cognitivestudy.blob.core.windows.net/keyframes/46_frame_0.jpg
85	47	https://cognitivestudy.blob.core.windows.net/keyframes/47_frame_1.jpg
86	47	https://cognitivestudy.blob.core.windows.net/keyframes/47_frame_0.jpg
87	48	https://cognitivestudy.blob.core.windows.net/keyframes/48_frame_1.jpg
88	48	https://cognitivestudy.blob.core.windows.net/keyframes/48_frame_0.jpg
89	49	https://cognitivestudy.blob.core.windows.net/keyframes/49_frame_1.jpg
90	49	https://cognitivestudy.blob.core.windows.net/keyframes/49_frame_0.jpg
91	50	https://cognitivestudy.blob.core.windows.net/keyframes/50_frame_0.jpg
92	50	https://cognitivestudy.blob.core.windows.net/keyframes/50_frame_1.jpg
93	52	https://cognitivestudy.blob.core.windows.net/keyframes/52_frame_0.jpg
94	52	https://cognitivestudy.blob.core.windows.net/keyframes/52_sap concur_SAP Concur solutions_ Wine_0.jpeg
95	53	https://cognitivestudy.blob.core.windows.net/keyframes/53_frame_1.jpg
96	53	https://cognitivestudy.blob.core.windows.net/keyframes/53_frame_0.jpg
97	54	https://cognitivestudy.blob.core.windows.net/keyframes/54_frame_0.jpg
98	54	https://cognitivestudy.blob.core.windows.net/keyframes/54_frame_1.jpg
99	55	https://cognitivestudy.blob.core.windows.net/keyframes/55_frame_1.jpg
100	55	https://cognitivestudy.blob.core.windows.net/keyframes/55_frame_0.jpg
101	56	https://cognitivestudy.blob.core.windows.net/keyframes/56_frame_0.jpg
102	56	https://cognitivestudy.blob.core.windows.net/keyframes/56_frame_1.jpg
103	57	https://cognitivestudy.blob.core.windows.net/keyframes/57_frame_1.jpg
104	57	https://cognitivestudy.blob.core.windows.net/keyframes/57_frame_0.jpg
105	58	https://cognitivestudy.blob.core.windows.net/keyframes/58_frame_0.jpg
106	58	https://cognitivestudy.blob.core.windows.net/keyframes/58_frame_1.jpg
107	59	https://cognitivestudy.blob.core.windows.net/keyframes/59_frame_1.jpg
108	59	https://cognitivestudy.blob.core.windows.net/keyframes/59_frame_0.jpg
109	60	https://cognitivestudy.blob.core.windows.net/keyframes/60_frame_0.jpg
110	60	https://cognitivestudy.blob.core.windows.net/keyframes/60_frame_1.jpg
111	61	https://cognitivestudy.blob.core.windows.net/keyframes/61_frame_1.jpg
112	61	https://cognitivestudy.blob.core.windows.net/keyframes/61_frame_0.jpg
113	62	https://cognitivestudy.blob.core.windows.net/keyframes/62_frame_0.jpg
114	62	https://cognitivestudy.blob.core.windows.net/keyframes/62_frame_1.jpg
115	63	https://cognitivestudy.blob.core.windows.net/keyframes/63_frame_0.jpg
116	63	https://cognitivestudy.blob.core.windows.net/keyframes/63_frame_1.jpg
117	64	https://cognitivestudy.blob.core.windows.net/keyframes/64_frame_0.jpg
118	64	https://cognitivestudy.blob.core.windows.net/keyframes/64_frame_1.jpg
119	65	https://cognitivestudy.blob.core.windows.net/keyframes/65_frame_1.jpg
120	65	https://cognitivestudy.blob.core.windows.net/keyframes/65_frame_0.jpg
121	67	https://cognitivestudy.blob.core.windows.net/keyframes/67_frame_0.jpg
122	67	https://cognitivestudy.blob.core.windows.net/keyframes/67_frame_1.jpg
123	68	https://cognitivestudy.blob.core.windows.net/keyframes/68_frame_0.jpg
124	68	https://cognitivestudy.blob.core.windows.net/keyframes/68_frame_1.jpg
125	69	https://cognitivestudy.blob.core.windows.net/keyframes/69_rolex_Rolex Datejust 36_264.jpg
126	69	https://cognitivestudy.blob.core.windows.net/keyframes/69_rolex_Rolex Datejust 36_409.jpg
127	70	https://cognitivestudy.blob.core.windows.net/keyframes/70_frame_0.jpg
128	70	https://cognitivestudy.blob.core.windows.net/keyframes/70_frame_1.jpg
129	71	https://cognitivestudy.blob.core.windows.net/keyframes/71_nescafe_Nestlé a Nourish Milk_ 61 Quality Checks_46.jpg
130	71	https://cognitivestudy.blob.core.windows.net/keyframes/71_frame_0.jpg
131	72	https://cognitivestudy.blob.core.windows.net/keyframes/72_frame_1.jpg
132	72	https://cognitivestudy.blob.core.windows.net/keyframes/72_frame_0.jpg
133	73	https://cognitivestudy.blob.core.windows.net/keyframes/73_frame_0.jpg
134	73	https://cognitivestudy.blob.core.windows.net/keyframes/73_frame_1.jpg
135	75	https://cognitivestudy.blob.core.windows.net/keyframes/75_frame_1.jpg
136	75	https://cognitivestudy.blob.core.windows.net/keyframes/75_frame_0.jpg
137	76	https://cognitivestudy.blob.core.windows.net/keyframes/76_frame_1.jpg
138	76	https://cognitivestudy.blob.core.windows.net/keyframes/76_frame_0.jpg
139	79	https://cognitivestudy.blob.core.windows.net/keyframes/79_frame_1.jpg
140	79	https://cognitivestudy.blob.core.windows.net/keyframes/79_frame_0.jpg
141	80	https://cognitivestudy.blob.core.windows.net/keyframes/80_frame_1.jpg
142	80	https://cognitivestudy.blob.core.windows.net/keyframes/80_frame_0.jpg
143	82	https://cognitivestudy.blob.core.windows.net/keyframes/82_frame_1.jpg
144	82	https://cognitivestudy.blob.core.windows.net/keyframes/82_frame_0.jpg
145	83	https://cognitivestudy.blob.core.windows.net/keyframes/83_frame_1.jpg
146	83	https://cognitivestudy.blob.core.windows.net/keyframes/83_frame_0.jpg
147	84	https://cognitivestudy.blob.core.windows.net/keyframes/84_frame_0.jpg
148	84	https://cognitivestudy.blob.core.windows.net/keyframes/84_frame_1.jpg
149	85	https://cognitivestudy.blob.core.windows.net/keyframes/85_frame_0.jpg
150	85	https://cognitivestudy.blob.core.windows.net/keyframes/85_frame_1.jpg
151	86	https://cognitivestudy.blob.core.windows.net/keyframes/86_frame_1.jpg
152	86	https://cognitivestudy.blob.core.windows.net/keyframes/86_frame_0.jpg
153	87	https://cognitivestudy.blob.core.windows.net/keyframes/87_frame_1.jpg
154	87	https://cognitivestudy.blob.core.windows.net/keyframes/87_frame_0.jpg
155	89	https://cognitivestudy.blob.core.windows.net/keyframes/89_frame_1.jpg
156	89	https://cognitivestudy.blob.core.windows.net/keyframes/89_frame_0.jpg
157	90	https://cognitivestudy.blob.core.windows.net/keyframes/90_frame_0.jpg
158	90	https://cognitivestudy.blob.core.windows.net/keyframes/90_frame_1.jpg
159	91	https://cognitivestudy.blob.core.windows.net/keyframes/91_frame_1.jpg
160	91	https://cognitivestudy.blob.core.windows.net/keyframes/91_frame_0.jpg
161	92	https://cognitivestudy.blob.core.windows.net/keyframes/92_frame_0.jpg
162	92	https://cognitivestudy.blob.core.windows.net/keyframes/92_frame_1.jpg
163	93	https://cognitivestudy.blob.core.windows.net/keyframes/93_frame_1.jpg
164	93	https://cognitivestudy.blob.core.windows.net/keyframes/93_frame_0.jpg
165	94	https://cognitivestudy.blob.core.windows.net/keyframes/94_frame_0.jpg
166	94	https://cognitivestudy.blob.core.windows.net/keyframes/94_frame_1.jpg
167	95	https://cognitivestudy.blob.core.windows.net/keyframes/95_frame_1.jpg
168	95	https://cognitivestudy.blob.core.windows.net/keyframes/95_frame_0.jpg
169	96	https://cognitivestudy.blob.core.windows.net/keyframes/96_frame_1.jpg
